,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,73,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,73,run01,AB,A,2,reward,matched,1.604292,1.0,,,,,,
2,73,run01,CD,C,2,reward,matched,1.620166,,,1.0,,,,
3,73,run01,EF,E,1,reward,matched,1.631991,,,,,1.0,,miss_response
4,73,run01,CD,D,1,punish,matched,1.630233,,,1.0,,,,explore_reward
5,73,run01,EF,E,1,punish,mismatched,1.624495,,,,,,0.5,exploit_reward
6,73,run01,AB,B,1,punish,matched,1.625671,1.0,,,,,,explore_reward
7,73,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
8,73,run01,EF,E,2,punish,mismatched,1.609486,,,,,,0.6666666666666666,miss_response
9,73,run01,AB,A,2,reward,matched,1.616801,1.0,,,,,,exploit_punish
10,73,run01,EF,E,2,reward,matched,1.626994,,,,,0.5,,explore_punish
11,73,run01,CD,C,1,reward,matched,1.622791,,,1.0,,,,exploit_punish
12,73,run01,CD,D,1,punish,matched,1.623718,,,1.0,,,,explore_reward
13,73,run01,AB,A,2,reward,matched,1.626678,1.0,,,,,,exploit_reward
14,73,run01,AB,A,1,reward,matched,1.604688,1.0,,,,,,exploit_reward
15,73,run01,CD,C,1,reward,matched,1.624277,,,1.0,,,,exploit_punish
16,73,run01,EF,F,2,reward,mismatched,1.611081,,,,,,0.6,explore_reward
17,73,run01,CD,C,2,reward,matched,1.628447,,,1.0,,,,exploit_reward
18,73,run01,CD,C,2,reward,matched,1.623017,,,1.0,,,,exploit_reward
19,73,run01,CD,C,1,reward,matched,1.616829,,,1.0,,,,exploit_reward
20,73,run01,CD,C,1,reward,matched,1.619373,,,1.0,,,,exploit_reward
21,73,run01,EF,E,1,reward,matched,1.619674,,,,,0.5,,explore_reward
22,73,run01,EF,F,1,punish,matched,1.617240,,,,,0.5714285714285714,,explore_reward
23,73,run01,EF,E,2,punish,mismatched,1.631292,,,,,,0.5,exploit_punish
24,73,run01,AB,A,1,reward,matched,1.623206,1.0,,,,,,exploit_reward
25,73,run01,EF,E,1,punish,mismatched,1.612302,,,,,,0.5555555555555556,explore_punish
26,73,run02,CD,C,2,reward,matched,1.568076,,,1.0,,,,exploit_reward
27,73,run02,AB,A,1,reward,matched,1.582357,1.0,,,,,,exploit_reward
28,73,run02,CD,D,1,punish,matched,1.615551,,,1.0,,,,explore_reward
29,73,run02,EF,F,2,reward,mismatched,1.614148,,,,,,0.6,exploit_punish
30,73,run02,CD,C,1,punish,mismatched,1.595206,,,,0.08333333333333333,,,exploit_punish
31,73,run02,AB,A,1,reward,matched,1.592387,1.0,,,,,,exploit_reward
32,73,run02,CD,D,2,punish,matched,1.606957,,,0.9230769230769231,,,,exploit_punish
33,73,run02,EF,F,1,reward,mismatched,1.605676,,,,,,0.6363636363636364,exploit_reward
34,73,run02,EF,F,2,punish,matched,1.603797,,,,,0.4166666666666667,,exploit_reward
35,73,run02,EF,E,1,punish,mismatched,1.636244,,,,,,0.6153846153846154,exploit_punish
36,73,run02,CD,D,2,punish,matched,1.583655,,,0.9285714285714286,,,,explore_punish
37,73,run02,CD,D,1,punish,matched,1.599518,,,0.9333333333333333,,,,explore_punish
38,73,run02,EF,E,2,reward,matched,1.613255,,,,,0.42857142857142855,,explore_punish
39,73,run02,AB,B,2,punish,matched,1.596750,1.0,,,,,,explore_reward
40,73,run02,EF,E,2,reward,matched,1.611662,,,,,0.4666666666666667,,exploit_reward
41,73,run02,EF,F,1,reward,mismatched,1.609009,,,,,,0.5625,explore_reward
42,73,run02,CD,C,1,reward,matched,1.591190,,,0.9375,,,,exploit_punish
43,73,run02,EF,E,2,reward,matched,1.605400,,,,,0.47058823529411764,,explore_reward
44,73,run02,EF,E,1,punish,mismatched,1.587896,,,,,,0.5555555555555556,exploit_reward
45,73,run02,CD,D,1,punish,matched,1.618064,,,0.9411764705882353,,,,explore_reward
46,73,run02,CD,D,1,reward,mismatched,1.583420,,,,0.1111111111111111,,,explore_punish
47,73,run02,EF,F,1,reward,mismatched,1.616065,,,,,,0.5789473684210527,exploit_punish
48,73,run02,EF,F,1,reward,mismatched,1.596565,,,,,,0.6,exploit_reward
49,73,run02,CD,D,1,punish,matched,1.595414,,,0.8947368421052632,,,,exploit_reward
50,73,run02,CD,D,2,reward,mismatched,1.593028,,,,0.15,,,explore_punish
51,73,run02,AB,B,2,punish,matched,1.590977,1.0,,,,,,explore_punish
52,73,run03,EF,F,2,reward,mismatched,1.584468,,,,,,0.6190476190476191,exploit_reward
53,73,run03,EF,E,1,reward,matched,1.616503,,,,,0.4090909090909091,,explore_reward
54,73,run03,CD,C,2,reward,matched,1.614338,,,0.8571428571428571,,,,explore_reward
55,73,run03,EF,F,1,punish,matched,1.596223,,,,,0.43478260869565216,,explore_reward
56,73,run03,CD,C,1,reward,matched,1.612328,,,0.8636363636363636,,,,exploit_reward
57,73,run03,EF,F,2,punish,matched,1.577628,,,,,0.4583333333333333,,explore_punish
58,73,run03,AB,B,1,punish,matched,1.591635,1.0,,,,,,explore_punish
59,73,run03,CD,C,2,reward,matched,1.606420,,,0.8695652173913043,,,,exploit_reward
60,73,run03,AB,A,2,reward,matched,1.605657,1.0,,,,,,exploit_punish
61,73,run03,EF,F,1,reward,mismatched,1.604112,,,,,,0.56,explore_punish
62,73,run03,AB,B,2,punish,matched,1.601100,1.0,,,,,,explore_reward
63,73,run03,AB,A,1,reward,matched,1.599997,1.0,,,,,,exploit_punish
64,73,run03,AB,A,2,reward,matched,1.614059,1.0,,,,,,exploit_reward
65,73,run03,EF,E,1,reward,matched,1.597083,,,,,0.46153846153846156,,explore_reward
66,73,run03,CD,C,2,reward,matched,1.595722,,,0.875,,,,exploit_reward
67,73,run03,AB,B,2,punish,matched,1.610024,1.0,,,,,,explore_reward
68,73,run03,EF,F,1,reward,mismatched,1.591620,,,,,,0.5555555555555556,explore_reward
69,73,run03,CD,C,1,reward,matched,1.606332,,,0.88,,,,exploit_reward
70,73,run03,EF,F,1,punish,matched,1.587900,,,,,0.4642857142857143,,exploit_reward
71,73,run03,CD,D,2,punish,matched,1.584627,,,0.8846153846153846,,,,explore_reward
72,73,run03,CD,C,1,punish,mismatched,1.601604,,,,0.14814814814814814,,,exploit_punish
73,73,run03,EF,E,1,reward,matched,1.616481,,,,,0.4827586206896552,,exploit_punish
74,73,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,exploit_punish
75,73,run03,EF,F,2,punish,matched,1.612340,,,,,0.5,,explore_reward
76,73,run03,CD,C,1,reward,matched,1.610726,,,0.8571428571428571,,,,explore_punish
77,73,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
78,73,run04,AB,B,2,punish,matched,1.567906,1.0,,,,,,miss_response
79,73,run04,CD,D,1,punish,matched,1.598743,,,0.8620689655172413,,,,explore_reward
80,73,run04,CD,D,2,reward,mismatched,1.598415,,,,0.16666666666666666,,,explore_punish
81,73,run04,AB,A,2,reward,matched,1.612423,1.0,,,,,,exploit_punish
82,73,run04,AB,B,1,punish,matched,1.593619,1.0,,,,,,explore_reward
83,73,run04,AB,A,1,reward,matched,1.592243,1.0,,,,,,exploit_punish
84,73,run04,CD,C,2,reward,matched,1.608050,,,0.8387096774193549,,,,explore_reward
85,73,run04,CD,C,1,punish,mismatched,1.604829,,,,0.1875,,,exploit_reward
86,73,run04,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
87,73,run04,AB,A,1,reward,matched,1.585032,1.0,,,,,,exploit_reward
88,73,run04,EF,E,1,punish,mismatched,1.617476,,,,,,0.5161290322580645,miss_response
89,73,run04,EF,E,1,reward,matched,1.598178,,,,,0.5,,explore_punish
90,73,run04,AB,B,1,punish,matched,1.596390,1.0,,,,,,explore_reward
91,73,run04,EF,F,2,reward,mismatched,1.611078,,,,,,0.5151515151515151,explore_reward
92,73,run04,AB,B,2,reward,mismatched,1.594002,,0.043478260869565216,,,,,explore_punish
93,73,run04,EF,E,1,punish,mismatched,1.609208,,,,,,0.5294117647058824,explore_reward
94,73,run04,CD,C,2,reward,matched,1.607656,,,0.8181818181818182,,,,explore_punish
95,73,run04,CD,C,2,reward,matched,1.604928,,,0.8235294117647058,,,,exploit_reward
96,73,run04,EF,E,1,punish,mismatched,1.587246,,,,,,0.5428571428571428,explore_punish
97,73,run04,CD,D,1,punish,matched,1.602555,,,0.8285714285714286,,,,explore_reward
98,73,run04,AB,A,2,reward,matched,1.600916,0.9583333333333334,,,,,,explore_reward
99,73,run04,EF,F,1,punish,matched,1.599084,,,,,0.4722222222222222,,exploit_punish
100,73,run04,AB,B,2,punish,matched,1.580159,0.96,,,,,,explore_reward
101,73,run04,CD,D,1,reward,mismatched,1.612692,,,,0.19444444444444445,,,explore_punish
102,73,run04,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,exploit_punish
103,73,run04,EF,F,2,punish,matched,1.591126,,,,,0.4864864864864865,,explore_punish
